MOVENODE,2,0.000000,400.000000,0.000000,0.000000,
MOVENODE,3,0.000000,200.000000,200.000000,0.000000,
MOVENODE,4,0.000000,600.000000,200.000000,0.000000,
MOVENODE,5,0.000000,400.000000,400.000000,0.000000,
MOVENODE,6,0.000000,231.923602,32.742156,0.000000,
MOVENODE,7,0.000000,250.341064,358.799454,0.000000,
MOVENODE,8,0.000000,551.159618,358.117326,0.000000,
MOVENODE,2,1000000.000000,391.000000,2.000000,0.000000,
MOVENODE,3,1000000.000000,202.000000,200.000000,0.000000,
MOVENODE,4,1000000.000000,605.000000,192.000000,0.000000,
MOVENODE,5,1000000.000000,392.000000,399.000000,0.000000,
MOVENODE,6,1000000.000000,235.000000,21.000000,0.000000,
MOVENODE,7,1000000.000000,239.000000,363.000000,0.000000,
MOVENODE,8,1000000.000000,541.000000,353.000000,0.000000,
